Date,Open,High,Low,Close,Adj Close,Volume
2010-03-03,55.58000183105469,55.58000183105469,54.29999923706055,55.099998474121094,39.56414031982422,547540
2010-03-04,55.20000076293945,55.20000076293945,54.060001373291016,54.79999923706055,39.348724365234375,357044
2010-03-05,54.86000061035156,55.349998474121094,54.79999923706055,55.04999923706055,39.52824020385742,316035
2010-03-09,55.20000076293945,55.65999984741211,53.58000183105469,54.470001220703125,39.11177444458008,1057526
2010-03-10,54.5099983215332,54.880001068115234,53.83000183105469,54.36000061035156,39.03278732299805,456499
2010-03-11,54.31999969482422,54.599998474121094,53.97999954223633,54.25,38.95380401611328,488963
2010-03-12,54.470001220703125,56.119998931884766,54.060001373291016,55.54999923706055,39.88725662231445,718393
2010-03-15,55.529998779296875,55.650001525878906,54.7599983215332,55.189998626708984,39.62876892089844,148367
2010-03-16,55.22999954223633,56.75,55.189998626708984,56.34000015258789,40.45451736450195,437919
2010-03-17,56.400001525878906,57.2400016784668,56.400001525878906,57.150001525878906,41.03612518310547,1470163
2010-03-18,57.13999938964844,60.400001525878906,57.0,59.619998931884766,42.8096923828125,2812232
2010-03-19,60.5,61.20000076293945,59.29999923706055,60.29999923706055,43.29795837402344,1072464
2010-03-22,59.88999938964844,60.29999923706055,58.11000061035156,59.90999984741211,43.01792907714844,1233758
2010-03-23,60.13999938964844,61.36000061035156,60.060001373291016,61.34000015258789,44.04472732543945,3024612
2010-03-24,61.45000076293945,61.45000076293945,60.0099983215332,61.29999923706055,44.01600646972656,2391225
2010-03-25,61.0099983215332,61.97999954223633,60.02000045776367,61.900001525878906,44.44683074951172,677010
2010-03-26,62.91999816894531,64.9000015258789,61.81999969482422,63.9900016784668,45.947540283203125,1926019
2010-03-29,63.970001220703125,64.9800033569336,63.150001525878906,64.4000015258789,46.241939544677734,1178766
2010-03-30,66.20999908447266,66.20999908447266,64.01000213623047,65.69999694824219,47.17539596557617,932503
2010-03-31,65.52999877929688,68.52999877929688,65.01000213623047,68.01000213623047,48.83406448364258,1615760
2010-04-01,68.30999755859375,68.9800033569336,66.51000213623047,67.98999786376953,48.8197021484375,685360
2010-04-02,68.38999938964844,69.0,68.0,68.8499984741211,49.43722152709961,274094
2010-04-05,70.6500015258789,70.6500015258789,67.94000244140625,68.3499984741211,49.07820510864258,1924676
2010-04-06,68.44999694824219,70.5,67.4000015258789,70.12999725341797,50.3563232421875,814081
2010-04-07,70.56999969482422,70.80000305175781,68.5999984741211,68.93000030517578,49.49467086791992,475533
2010-04-08,68.93000030517578,68.93000030517578,66.30999755859375,66.69999694824219,47.8934326171875,520033
2010-04-09,68.68000030517578,68.68000030517578,67.0,67.66999816894531,48.58993148803711,830917
2010-04-12,67.76000213623047,68.4000015258789,65.45999908447266,65.91000366210938,47.3261833190918,223820
2010-04-13,66.27999877929688,67.0,65.4000015258789,66.4000015258789,47.67802429199219,446909
2010-04-14,67.69999694824219,68.0999984741211,66.41000366210938,66.69999694824219,47.8934326171875,413101
2010-04-15,67.73999786376953,67.73999786376953,64.5999984741211,65.30000305175781,46.88817596435547,270030
2010-04-16,65.30000305175781,66.19999694824219,64.5,65.0,46.67276382446289,593905
2010-04-19,62.7400016784668,63.5,61.18000030517578,62.20000076293945,44.66224670410156,1362776
2010-04-20,62.29999923706055,65.0,62.29999923706055,64.0,45.9547233581543,1374442
2010-04-21,64.5999984741211,65.69999694824219,63.0099983215332,63.04999923706055,45.2725830078125,458533
2010-04-22,63.04999923706055,63.97999954223633,60.9900016784668,62.70000076293945,45.021270751953125,511078
2010-04-23,62.65999984741211,63.189998626708984,61.36000061035156,62.9900016784668,45.229496002197266,371854
2010-04-26,63.900001525878906,64.87999725341797,63.11000061035156,64.0,45.9547233581543,1100414
2010-04-27,64.0,64.0,61.810001373291016,62.70000076293945,45.021270751953125,937819
2010-04-28,60.709999084472656,61.88999938964844,58.58000183105469,61.04999923706055,43.83650207519531,718760
2010-04-29,61.470001220703125,63.5,61.20000076293945,63.0,45.23667907714844,581316
2010-04-30,63.0,63.790000915527344,62.0,62.16999816894531,44.64070129394531,708851
2010-05-04,62.529998779296875,63.130001068115234,59.79999923706055,59.810001373291016,42.94612121582031,146205
2010-05-05,59.58000183105469,60.25,57.0,58.099998474121094,41.9182243347168,587565
