Date,Open,High,Low,Close,Adj Close,Volume
2010-03-03,146.0,146.58999633789062,143.6999969482422,144.5,78.20641326904297,625852
2010-03-04,144.5500030517578,145.88999938964844,144.5500030517578,145.11000061035156,78.53656768798828,394547
2010-03-05,145.5,145.92999267578125,144.77999877929688,145.10000610351562,78.5311508178711,444823
2010-03-09,145.5,148.0,145.5,147.7899932861328,79.98703002929688,502329
2010-03-10,147.72999572753906,151.55999755859375,146.77999877929688,148.58999633789062,80.41999053955078,675383
2010-03-11,148.5500030517578,149.5,147.5,148.19000244140625,80.2035140991211,324391
2010-03-12,149.35000610351562,153.69000244140625,148.99000549316406,152.19000244140625,82.36840057373047,1130825
2010-03-15,153.0500030517578,156.27000427246094,151.6199951171875,153.0,82.80679321289062,925073
2010-03-16,153.5,156.44000244140625,152.5399932861328,155.9499969482422,84.40338897705078,730461
2010-03-17,158.3800048828125,158.3800048828125,154.0500030517578,154.99000549316406,83.88381958007812,800795
2010-03-18,154.99000549316406,156.2899932861328,154.13999938964844,155.16000366210938,83.9758529663086,528256
2010-03-19,155.17999267578125,156.0,150.8699951171875,150.8699951171875,81.65398406982422,775568
2010-03-22,149.67999267578125,153.1999969482422,149.5500030517578,152.24000549316406,82.39546966552734,366312
2010-03-23,152.91000366210938,155.2899932861328,150.00999450683594,154.3000030517578,83.51038360595703,1233111
2010-03-24,155.0,155.49000549316406,151.50999450683594,151.52000427246094,82.00579071044922,510820
2010-03-25,151.85000610351562,153.4600067138672,148.5,149.77999877929688,81.06407165527344,435186
2010-03-26,150.97000122070312,151.22999572753906,148.6199951171875,149.0,80.64190673828125,305165
2010-03-29,149.0,149.50999450683594,144.60000610351562,146.10000610351562,79.0723648071289,996207
2010-03-30,146.5,147.3300018310547,145.64999389648438,147.0,79.55946350097656,403975
2010-03-31,147.97999572753906,149.0,147.00999450683594,148.10000610351562,80.15482330322266,635753
2010-04-01,148.60000610351562,149.8000030517578,147.1999969482422,147.5,79.83007049560547,538660
2010-04-02,147.9499969482422,148.5,146.55999755859375,147.0,79.55946350097656,281093
2010-04-05,147.52000427246094,149.44000244140625,147.1300048828125,147.99000549316406,80.09527587890625,352581
